id	msn_id	msn_seq	msn_ref	msn_name	platform_type	platform_name	inst_configuration	event_name	datetime	n_stages	n_legs	n_wpts	wpt	stage_i	stage_type	stage_dirn	leg_i	leg_length	wpt_i	wpt_type	colour	shape	depth_option	dfs	hfb	depth_water	depth_vehicle	east	north	zone	lat	lon	speed_kn	dir_rads	dir_degs	dist_m	time_mins	power	ch_distance	ch_time_secs	ch_power	dive_angle	wpt_radius	is_parking	park_radius	park_time	is_surface	is_usbl	is_cam1	is_strobe	is_cam2	is_sidescan	is_multibeam
62c74af7-cb6e-4e59-bce9-36afbe9841d5	37b33dfa-bbd3-4774-9d27-52ec35b8062c	161211	3026-tg25	vic-bunurong-tg25-3026-Garoke 20 m	AUV Iver	Harold Holt	Fish stereo video|Benthic stereo video|Strobes			1	13	60	1	1	TG	267	0	0	0	Start	Yellow	Square	D	0	0	-20.28	0	387267.728091548	5719146.06729356	55	-38.6691002237708	145.70415631548	3	0	0	0	0	0	0	0	0	25	5	False	15	1000	True	True	False	False	False	False	False
61f0fe6a-4572-4902-9a2a-ab2bec2767e7	37b33dfa-bbd3-4774-9d27-52ec35b8062c	161211	3026-tg25	vic-bunurong-tg25-3026-Garoke 20 m	AUV Iver	Harold Holt	Fish stereo video|Benthic stereo video|Strobes			1	13	60	2	1	TG	267	0	0	0	Dive top	Yellow	Square	D	0	0	-20.27	0	387266.681372423	5719166.03988426	55	-38.6689201462527	145.70414753056	3	6.23082542962123	357.000000000084	20.0000000000423	0.215982907977052	0	20.0000000000423	12.9589744786231	0	25	5	False	15	1000	True	True	False	False	False	False	False
ce749d70-69b7-4fb5-8ab1-c0822aa4417d	37b33dfa-bbd3-4774-9d27-52ec35b8062c	161211	3026-tg25	vic-bunurong-tg25-3026-Garoke 20 m	AUV Iver	Harold Holt	Fish stereo video|Benthic stereo video|Strobes			1	13	60	3	1	TG	267	0	0	0	Dive bottom	Orange	Circle	H	0	2.8	-20.28	-17.48	387325.333359562	5719169.11370465	55	-38.6688999192925	145.704822065312	3	1.51843644923817	87.0000000001776	58.7324779591214	0.634260569114114	0	78.7324779591638	51.0146086254699	0	25	5	False	15	1000	False	True	False	False	False	False	False
7d50d0de-5a06-46fb-a16c-d047516089d8	37b33dfa-bbd3-4774-9d27-52ec35b8062c	161211	3026-tg25	vic-bunurong-tg25-3026-Garoke 20 m	AUV Iver	Harold Holt	Fish stereo video|Benthic stereo video|Strobes			1	13	60	4	1	TG	267	0	0	0	Dive turn	Cyan	Circle	H	0	2.8	-20.14	-17.34	387335.31965491	5719169.63706421	55	-38.6688964749902	145.704936913965	2	1.51843644925107	87.0000000009169	10.0000000000136	0.161987180982665	0	88.7324779591773	60.7338394844299	0	25	5	False	15	1000	False	True	False	False	False	False	False
8eb161fc-12a4-4ec4-a2f4-a2bc05b7e73f	37b33dfa-bbd3-4774-9d27-52ec35b8062c	161211	3026-tg25	vic-bunurong-tg25-3026-Garoke 20 m	AUV Iver	Harold Holt	Fish stereo video|Benthic stereo video|Strobes			1	13	60	5	1	TG	267	1	25	1	Leg start turn	Cyan	Circle	H	0	2.8	-19.98	-17.18	387334.796295348	5719179.62335956	55	-38.6688064362413	145.704932520527	2	6.23082542961588	356.999999999778	9.99999999955767	0.161987180975281	0	98.732477958735	70.4530703429467	0	25	5	False	15	1000	False	True	True	True	False	False	False
eb73b988-048d-43e0-9dc8-43ba65dbf404	37b33dfa-bbd3-4774-9d27-52ec35b8062c	161211	3026-tg25	vic-bunurong-tg25-3026-Garoke 20 m	AUV Iver	Harold Holt	Fish stereo video|Benthic stereo video|Strobes			1	13	60	6	1	TG	267	1	25	2	Leg start	Cyan	Circle	H	0	1.8	-20.02	-18.22	387324.81	5719179.1	55	-38.6688098805418	145.704817672019	2	4.66002910282486	267	10.0000000000136	0.161987180982665	0	108.732477958749	80.1723012019066	0	25	5	False	15	1000	False	True	True	True	False	False	False
5798cd28-c8ff-4a5f-a630-eae982326ee9	37b33dfa-bbd3-4774-9d27-52ec35b8062c	161211	3026-tg25	vic-bunurong-tg25-3026-Garoke 20 m	AUV Iver	Harold Holt	Fish stereo video|Benthic stereo video|Strobes			1	13	60	7	1	TG	267	1	25	3	Leg end	Green	Circle	H	0	1.8	-19.94	-18.14	387299.844261631	5719177.79160109	55	-38.6688184907988	145.704530550714	2	4.66002910282486	267	25.0000000000001	0.404967952456116	0	133.732477958749	104.470378349274	0	25	5	False	15	1000	False	True	True	True	False	False	False
6b00becb-e273-43ea-9859-7691c002fc3d	37b33dfa-bbd3-4774-9d27-52ec35b8062c	161211	3026-tg25	vic-bunurong-tg25-3026-Garoke 20 m	AUV Iver	Harold Holt	Fish stereo video|Benthic stereo video|Strobes			1	13	60	8	1	TG	267	1	25	4	Leg end turn	Cyan	Circle	H	0	2.8	-19.97	-17.17	387290.067310109	5719173.27372339	55	-38.6688579502067	145.704417459293	2	4.27952272569574	245.198590512688	10.7703296144082	0.174465533248973	0	144.502807573157	114.938310344212	0	25	5	False	15	1000	False	True	True	True	False	False	False
52868c8d-f4aa-440c-8621-d7b9f1248130	37b33dfa-bbd3-4774-9d27-52ec35b8062c	161211	3026-tg25	vic-bunurong-tg25-3026-Garoke 20 m	AUV Iver	Harold Holt	Fish stereo video|Benthic stereo video|Strobes			1	13	60	9	1	TG	267	2	25	1	Leg start turn	Cyan	Circle	H	0	2.8	-20.33	-17.53	387290.590669671	5719163.28742804	55	-38.6689479889631	145.704421852086	2	3.08923277602609	176.999999999778	9.99999999955767	0.161987180975281	0	154.502807572714	124.657541202729	0	25	5	False	15	1000	False	True	True	True	False	False	False
eaaa4952-5515-426e-b02f-65f01f1cc689	37b33dfa-bbd3-4774-9d27-52ec35b8062c	161211	3026-tg25	vic-bunurong-tg25-3026-Garoke 20 m	AUV Iver	Harold Holt	Fish stereo video|Benthic stereo video|Strobes			1	13	60	10	1	TG	267	2	25	2	Leg start	Cyan	Circle	H	0	1.8	-20.32	-18.52	387300.576965019	5719163.81078761	55	-38.6689445450555	145.704536700823	2	1.51843644923507	87	10.0000000000136	0.161987180982665	0	164.502807572728	134.376772061689	0	25	5	False	15	1000	False	True	True	True	False	False	False
07587f47-6b57-42c0-9a7b-6bc10fba1ccb	37b33dfa-bbd3-4774-9d27-52ec35b8062c	161211	3026-tg25	vic-bunurong-tg25-3026-Garoke 20 m	AUV Iver	Harold Holt	Fish stereo video|Benthic stereo video|Strobes			1	13	60	11	1	TG	267	2	25	3	Leg end	Green	Circle	H	0	1.8	-20.29	-18.49	387325.542703387	5719165.11918651	55	-38.6689359347924	145.704823822632	2	1.51843644923507	87	25.0000000000001	0.404967952456116	0	189.502807572728	158.674849209056	0	25	5	False	15	1000	False	True	True	True	False	False	False
ac818262-24be-4cfe-8cd1-040c1a7aa7bc	37b33dfa-bbd3-4774-9d27-52ec35b8062c	161211	3026-tg25	vic-bunurong-tg25-3026-Garoke 20 m	AUV Iver	Harold Holt	Fish stereo video|Benthic stereo video|Strobes			1	13	60	12	1	TG	267	2	25	4	Leg end turn	Cyan	Circle	H	0	2.8	-20.07	-17.27	387335.424326823	5719167.63980515	55	-38.6689144827398	145.704937792653	2	1.32104088933953	75.6900675233637	10.1980390273718	0.165195159359292	0	199.7008466001	168.586558770613	0	25	5	False	15	1000	False	True	True	True	False	False	False
ee9ceadd-61de-4a61-bbc7-04b747bd2c8e	37b33dfa-bbd3-4774-9d27-52ec35b8062c	161211	3026-tg25	vic-bunurong-tg25-3026-Garoke 20 m	AUV Iver	Harold Holt	Fish stereo video|Benthic stereo video|Strobes			1	13	60	13	1	TG	267	3	25	1	Leg start turn	Cyan	Circle	H	0	2.8	-19.99	-17.19	387334.90096726	5719177.62610049	55	-38.6688244439912	145.704933399214	2	6.23082542961588	356.999999999778	9.99999999955767	0.161987180975281	0	209.700846599658	178.30578962913	0	25	5	False	15	1000	False	True	True	True	False	False	False
abebc1b8-c7cf-4c41-a7e2-c5ede34e32aa	37b33dfa-bbd3-4774-9d27-52ec35b8062c	161211	3026-tg25	vic-bunurong-tg25-3026-Garoke 20 m	AUV Iver	Harold Holt	Fish stereo video|Benthic stereo video|Strobes			1	13	60	14	1	TG	267	3	25	2	Leg start	Cyan	Circle	H	0	1.8	-19.98	-18.18	387324.914671913	5719177.10274093	55	-38.6688278882921	145.704818550677	2	4.66002910282486	267	10.0000000000136	0.161987180982665	0	219.700846599671	188.02502048809	0	25	5	False	15	1000	False	True	True	True	False	False	False
46f9feb1-2737-43d3-a626-496139c9e899	37b33dfa-bbd3-4774-9d27-52ec35b8062c	161211	3026-tg25	vic-bunurong-tg25-3026-Garoke 20 m	AUV Iver	Harold Holt	Fish stereo video|Benthic stereo video|Strobes			1	13	60	15	1	TG	267	3	25	3	Leg end	Green	Circle	H	0	1.8	-19.89	-18.09	387299.948933544	5719175.79434202	55	-38.6688364985499	145.7045314293	2	4.66002910282486	267	25.0000000000001	0.404967952456116	0	244.700846599671	212.323097635457	0	25	5	False	15	1000	False	True	True	True	False	False	False
