id	msn_id	msn_seq	msn_ref	msn_name	platform_type	platform_name	inst_configuration	event_name	datetime	n_stages	n_legs	n_wpts	wpt	stage_i	stage_type	stage_dirn	leg_i	leg_length	wpt_i	wpt_type	colour	shape	depth_option	dfs	hfb	depth_water	depth_vehicle	east	north	zone	lat	lon	speed_kn	dir_rads	dir_degs	dist_m	time_mins	power	ch_distance	ch_time_secs	ch_power	dive_angle	wpt_radius	is_parking	park_radius	park_time	is_surface	is_usbl	is_cam1	is_strobe	is_cam2	is_sidescan	is_multibeam
4666d739-7ff9-4309-b84a-b24c49b15949	4e877172-516b-4c07-b556-0fe0215c578b	161107	3004	vic-bunurong-vct50-Twin Reefs	AUV Iver	Harold Holt	Fish stereo video|Benthic stereo video|Strobes			4	12	77	1	1	VCT50	0	0	0	0	Start	Yellow	Square	D	0	0	-7.05	0	383075.230275291	5717913.90534856	55	-38.6796574415977	145.655768526198	3	0	0	0	0	0	0	0	0	25	5	False	15	1000	True	True	False	False	False	False	False
e8fa38c4-bb14-4592-a004-cc08c2c2c1a9	4e877172-516b-4c07-b556-0fe0215c578b	161107	3004	vic-bunurong-vct50-Twin Reefs	AUV Iver	Harold Holt	Fish stereo video|Benthic stereo video|Strobes			4	12	77	2	1	VCT50	0	0	0	0	Dive top	Yellow	Square	D	0	0	-6.42	0	383080.406656193	5717933.22386509	55	-38.6794840779039	145.655831277605	3	0.261799387799149	15	19.9999999998394	0.21598290797486	0	19.9999999998394	12.9589744784916	0	25	5	False	15	1000	True	True	False	False	False	False	False
af35eea6-aa56-412b-9864-2254842cc90b	4e877172-516b-4c07-b556-0fe0215c578b	161107	3004	vic-bunurong-vct50-Twin Reefs	AUV Iver	Harold Holt	Fish stereo video|Benthic stereo video|Strobes			4	12	77	3	1	VCT50	0	0	0	0	Dive bottom	Orange	Circle	H	0	2.8	-6.43	-3.63	383105.161809549	5717926.59074174	55	-38.6795471083949	145.656114685308	3	1.83259571459405	105	25.6284206122409	0.276765040533955	0	45.6284206120803	29.5648769105289	0	25	5	False	15	1000	False	True	False	False	False	False	False
de6ab2bd-eeea-42ec-bd99-3a8ef150ae51	4e877172-516b-4c07-b556-0fe0215c578b	161107	3004	vic-bunurong-vct50-Twin Reefs	AUV Iver	Harold Holt	Fish stereo video|Benthic stereo video|Strobes			4	12	77	4	1	VCT50	0	0	0	0	Dive turn	Cyan	Circle	H	0	2.8	-7.01	-4.21	383114.821067812	5717924.00255129	55	-38.6795717021926	145.656225268814	2	1.83259571459405	105	9.99999999994164	0.1619871809815	0	55.628420612022	39.2841077694189	0	25	5	False	15	1000	False	True	False	False	False	False	False
dcb84999-a3a5-4a1e-8127-1deb411255b5	4e877172-516b-4c07-b556-0fe0215c578b	161107	3004	vic-bunurong-vct50-Twin Reefs	AUV Iver	Harold Holt	Fish stereo video|Benthic stereo video|Strobes			4	12	77	5	1	VCT50	0	1	50	1	Leg start turn	Cyan	Circle	H	0	2.8	-6.54	-3.74	383117.409258263	5717933.66180955	55	-38.6794850202168	145.656256643969	2	0.261799387799149	15	9.99999999992474	0.161987180981227	0	65.6284206119467	49.0033386282925	0	25	5	False	15	1000	False	True	True	True	False	False	False
be3e96e8-f17a-44e8-b1ea-0562678d50c0	4e877172-516b-4c07-b556-0fe0215c578b	161107	3004	vic-bunurong-vct50-Twin Reefs	AUV Iver	Harold Holt	Fish stereo video|Benthic stereo video|Strobes			4	12	77	6	1	VCT50	0	1	50	2	Leg start	Cyan	Circle	H	0	1.8	-7.02	-5.22	383107.75	5717936.25	55	-38.6794604264507	145.656146060584	2	4.97418836818384	285	9.99999999994164	0.1619871809815	0	75.6284206118883	58.7225694871825	0	25	5	False	15	1000	False	True	True	True	False	False	False
655c2018-776a-425d-9ed2-a3d7b5b8b3fd	4e877172-516b-4c07-b556-0fe0215c578b	161107	3004	vic-bunurong-vct50-Twin Reefs	AUV Iver	Harold Holt	Fish stereo video|Benthic stereo video|Strobes			4	12	77	7	1	VCT50	0	1	50	3	Leg end	Green	Circle	H	0	1.8	-6.84	-5.04	383059.453708686	5717949.19095226	55	-38.6793374560698	145.655593144834	2	4.97418836818384	285	49.9999999999845	0.809935904911978	0	125.628420611873	107.318723781901	0	25	5	False	15	1000	False	True	True	True	False	False	False
1faded92-c146-4d8d-8f27-c48db25275bc	4e877172-516b-4c07-b556-0fe0215c578b	161107	3004	vic-bunurong-vct50-Twin Reefs	AUV Iver	Harold Holt	Fish stereo video|Benthic stereo video|Strobes			4	12	77	8	1	VCT50	0	1	50	4	Leg end turn	Cyan	Circle	H	0	2.8	-7.9	-5.1	383051.347364693	5717957.57469766	55	-38.6792608526253	145.655501387483	2	5.51460786844186	315.963756531353	11.6619037894678	0.188907891974439	0	137.290324401341	118.653197300368	0	25	5	False	15	1000	False	True	True	True	False	False	False
e7729e10-c665-46b4-a9be-88b1877e48fb	4e877172-516b-4c07-b556-0fe0215c578b	161107	3004	vic-bunurong-vct50-Twin Reefs	AUV Iver	Harold Holt	Fish stereo video|Benthic stereo video|Strobes			4	12	77	9	1	VCT50	0	2	50	1	Leg start turn	Cyan	Circle	H	0	2.8	-7.1	-4.3	383048.759174242	5717947.9154394	55	-38.679347534387	145.655470011529	2	3.40339204139276	195.000000000219	9.99999999992474	0.161987180981227	0	147.290324401265	128.372428159241	0	25	5	False	15	1000	False	True	True	True	False	False	False
3b941c79-b7f5-4bf5-b394-d1381634c49b	4e877172-516b-4c07-b556-0fe0215c578b	161107	3004	vic-bunurong-vct50-Twin Reefs	AUV Iver	Harold Holt	Fish stereo video|Benthic stereo video|Strobes			4	12	77	10	1	VCT50	0	2	50	2	Leg start	Cyan	Circle	H	0	1.8	-6.53	-4.73	383058.418432505	5717945.32724895	55	-38.6793721287858	145.655580594491	2	1.83259571459405	105	9.99999999994164	0.1619871809815	0	157.290324401207	138.091659018131	0	25	5	False	15	1000	False	True	True	True	False	False	False
