id	msn_id	msn_seq	msn_ref	msn_name	platform_type	platform_name	inst_configuration	event_name	datetime	n_stages	n_legs	n_wpts	wpt	stage_i	stage_type	stage_dirn	leg_i	leg_length	wpt_i	wpt_type	colour	shape	depth_option	dfs	hfb	depth_water	depth_vehicle	east	north	zone	lat	lon	speed_kn	dir_rads	dir_degs	dist_m	time_mins	power	ch_distance	ch_time_secs	ch_power	dive_angle	wpt_radius	is_parking	park_radius	park_time	is_surface	is_usbl	is_cam1	is_strobe	is_cam2	is_sidescan	is_multibeam
88a41ac6-716a-4037-b37d-fcd4007c6a86	011d6078-c756-4649-991f-00faf863c60c	161101	3020	vic-bunurong-vct50-3020	AUV Iver	Harold Holt	Fish stereo video|Benthic stereo video|Strobes			4	12	77	1	1	VCT50	238	0	0	0	Start	Yellow	Square	D	0	0	-6.77	0	383637.634872041	5718626.67836121	55	-38.6733099162866	145.662352143931	3	0	0	0	0	0	0	0	0	25	5	False	15	1000	True	True	False	False	False	False	False
c8df8708-5a49-40a2-8e5b-c025d5e293c0	011d6078-c756-4649-991f-00faf863c60c	161101	3020	vic-bunurong-vct50-3020	AUV Iver	Harold Holt	Fish stereo video|Benthic stereo video|Strobes			4	12	77	2	1	VCT50	228	0	0	0	Dive top	Yellow	Square	D	0	0	-6.42	0	383627.036486756	5718643.63932313	55	-38.6731557148738	145.662233185116	3	5.7246799465414	328	19.9999999999365	0.215982907975909	0	19.9999999999365	12.9589744785545	0	25	5	False	15	1000	True	True	False	False	False	False	False
344407f7-8edc-4130-8651-70bd636de95e	011d6078-c756-4649-991f-00faf863c60c	161101	3020	vic-bunurong-vct50-3020	AUV Iver	Harold Holt	Fish stereo video|Benthic stereo video|Strobes			4	12	77	3	1	VCT50	228	0	0	0	Dive bottom	Orange	Circle	H	0	2.8	-7.09	-4.29	383648.049192642	5718656.76951904	55	-38.6730401819659	145.662476877423	3	1.01229096615671	58	26.6492505744914	0.287789131723779	0	46.6492505744279	30.2263223819813	0	25	5	False	15	1000	False	True	False	False	False	False	False
5e368e78-a11c-4964-831b-e0dab0d5bd1c	011d6078-c756-4649-991f-00faf863c60c	161101	3020	vic-bunurong-vct50-3020	AUV Iver	Harold Holt	Fish stereo video|Benthic stereo video|Strobes			4	12	77	4	1	VCT50	228	0	0	0	Dive turn	Cyan	Circle	H	0	2.8	-6.9	-4.1	383656.529673604	5718662.06871168	55	-38.6729935540947	145.662575228552	2	1.01229096615671	58	10.0000000002257	0.161987180986103	0	56.6492505746537	39.9455532411474	0	25	5	False	15	1000	False	True	False	False	False	False	False
56d6caf0-1804-4eb0-a654-427ea926bc06	011d6078-c756-4649-991f-00faf863c60c	161101	3020	vic-bunurong-vct50-3020	AUV Iver	Harold Holt	Fish stereo video|Benthic stereo video|Strobes			4	12	77	5	1	VCT50	228	1	50	1	Leg start turn	Cyan	Circle	H	0	2.8	-6.38	-3.58	383651.230480962	5718670.54919264	55	-38.6729164535126	145.662515749091	2	5.7246799465414	328	9.99999999998774	0.161987180982247	0	66.6492505746414	49.6647841000823	0	25	5	False	15	1000	False	True	True	True	False	False	False
8a4dba43-6331-4f02-a0df-c2f28d0b342f	011d6078-c756-4649-991f-00faf863c60c	161101	3020	vic-bunurong-vct50-3020	AUV Iver	Harold Holt	Fish stereo video|Benthic stereo video|Strobes			4	12	77	6	1	VCT50	228	1	50	2	Leg start	Cyan	Circle	H	0	1.8	-7.43	-5.63	383642.75	5718665.25	55	-38.6729630813356	145.662417398032	2	4.1538836197465	238	10.0000000002257	0.161987180986103	0	76.6492505748672	59.3840149592484	0	25	5	False	15	1000	False	True	True	True	False	False	False
c06db2c1-2b7d-49c9-aabc-df1f132ee4be	011d6078-c756-4649-991f-00faf863c60c	161101	3020	vic-bunurong-vct50-3020	AUV Iver	Harold Holt	Fish stereo video|Benthic stereo video|Strobes			4	12	77	7	1	VCT50	228	1	50	3	Leg end	Green	Circle	H	0	1.8	-6.04	-4.24	383600.347595192	5718638.75403679	55	-38.67319621917	145.661925640842	2	4.1538836197465	238	49.9999999997959	0.809935904908922	0	126.649250574663	107.980169253784	0	25	5	False	15	1000	False	True	True	True	False	False	False
e596df85-e581-4471-b47c-99195f0cf591	011d6078-c756-4649-991f-00faf863c60c	161101	3020	vic-bunurong-vct50-3020	AUV Iver	Harold Holt	Fish stereo video|Benthic stereo video|Strobes			4	12	77	8	1	VCT50	228	1	50	4	Leg end turn	Cyan	Circle	H	0	2.8	-5.26	-2.46	383588.687598645	5718638.54313272	55	-38.673196585915	145.661791601703	2	4.69430311995782	268.963756528678	11.6619037898719	0.188907891980985	0	138.311154364535	119.314642772643	0	25	5	False	15	1000	False	True	True	True	False	False	False
3b77b636-1fe7-4e41-9514-82472f7b8db7	011d6078-c756-4649-991f-00faf863c60c	161101	3020	vic-bunurong-vct50-3020	AUV Iver	Harold Holt	Fish stereo video|Benthic stereo video|Strobes			4	12	77	9	1	VCT50	228	2	50	1	Leg start turn	Cyan	Circle	H	0	2.8	-5.79	-2.99	383593.986791288	5718630.06265176	55	-38.6732736868521	145.6618510806	2	2.58308729294704	147.999999999738	9.99999999998774	0.161987180982247	0	148.311154364523	129.033873631578	0	25	5	False	15	1000	False	True	True	True	False	False	False
44ce3853-dbcd-4a25-8572-242df60b633c	011d6078-c756-4649-991f-00faf863c60c	161101	3020	vic-bunurong-vct50-3020	AUV Iver	Harold Holt	Fish stereo video|Benthic stereo video|Strobes			4	12	77	10	1	VCT50	228	2	50	2	Leg start	Cyan	Circle	H	0	1.8	-6.2	-4.4	383602.467272249	5718635.3618444	55	-38.6732270595221	145.661949432444	2	1.01229096615671	58	10.0000000002257	0.161987180986103	0	158.311154364748	138.753104490744	0	25	5	False	15	1000	False	True	True	True	False	False	False
