id	msn_id	msn_seq	msn_ref	msn_name	platform_type	platform_name	inst_configuration	event_name	datetime	n_stages	n_legs	n_wpts	wpt	stage_i	stage_type	stage_dirn	leg_i	leg_length	wpt_i	wpt_type	colour	shape	depth_option	dfs	hfb	depth_water	depth_vehicle	east	north	zone	lat	lon	speed_kn	dir_rads	dir_degs	dist_m	time_mins	power	ch_distance	ch_time_secs	ch_power	dive_angle	wpt_radius	is_parking	park_radius	park_time	is_surface	is_usbl	is_cam1	is_strobe	is_cam2	is_sidescan	is_multibeam
67ddf977-c5aa-42a4-b7f1-6aa357e63755	10f09829-34a5-4295-bcf1-47241217d95b	161203	3007-tg25	vic-bunurong-tg25-3007-The Caves	AUV Iver	Harold Holt	Benthic stereo video|Strobes			1	13	60	1	1	TG	270	0	0	0	Start	Yellow	Square	D	0	0	-4.08	0	385389.6878	5719607.22	55	-38.66470434	145.6826499	3	0	0	0	0	0	0	0	0	25	5	FALSE	15	1000	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
35389986-668f-400f-b29e-8f909e7b22bd	10f09829-34a5-4295-bcf1-47241217d95b	161203	3007-tg25	vic-bunurong-tg25-3007-The Caves	AUV Iver	Harold Holt	Benthic stereo video|Strobes			1	13	60	2	1	TG	270	0	0	0	Dive top	Yellow	Square	D	0	0	-4.3	0	385389.6878	5719627.22	55	-38.66452415	145.6826532	3	0	0	20	0.215982908	0	20	12.95897448	0	25	5	FALSE	15	1000	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
7ece836e-3c92-41ff-b139-de2fce03d2ed	10f09829-34a5-4295-bcf1-47241217d95b	161203	3007-tg25	vic-bunurong-tg25-3007-The Caves	AUV Iver	Harold Holt	Benthic stereo video|Strobes			1	13	60	3	1	TG	270	0	0	0	Dive bottom	Orange	Circle	H	0	2.8	-3.89	-1.09	385405.91	5719627.22	55	-38.66452625	145.6828396	3	1.570796327	90	16.22220167	0.175185915	0	36.22220167	23.47012935	0	25	5	FALSE	15	1000	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
0ba3d628-d477-4e5c-80a5-e1be0fa10b88	10f09829-34a5-4295-bcf1-47241217d95b	161203	3007-tg25	vic-bunurong-tg25-3007-The Caves	AUV Iver	Harold Holt	Benthic stereo video|Strobes			1	13	60	4	1	TG	270	0	0	0	Dive turn	Cyan	Circle	H	0	2.8	-4.06	-1.26	385415.91	5719627.22	55	-38.66452754	145.6829545	2	1.570796327	90	10	0.161987181	0	46.22220167	33.18936021	0	25	5	FALSE	15	1000	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
bdd7ba42-a6b1-41c1-9930-eddee85ead36	10f09829-34a5-4295-bcf1-47241217d95b	161203	3007-tg25	vic-bunurong-tg25-3007-The Caves	AUV Iver	Harold Holt	Benthic stereo video|Strobes			1	13	60	5	1	TG	270	1	25	1	Leg start turn	Cyan	Circle	H	0	2.8	-3.78	-0.98	385415.91	5719637.22	55	-38.66443744	145.6829562	2	0	0	10	0.161987181	0	56.22220167	42.90859107	0	25	5	FALSE	15	1000	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
f764dbbe-b991-4411-acbf-ef8e2e7bd253	10f09829-34a5-4295-bcf1-47241217d95b	161203	3007-tg25	vic-bunurong-tg25-3007-The Caves	AUV Iver	Harold Holt	Benthic stereo video|Strobes			1	13	60	6	1	TG	270	1	25	2	Leg start	Cyan	Circle	H	0	1.8	-3.35	-1.55	385405.91	5719637.22	55	-38.66443615	145.6828412	2	4.71238898	270	10	0.161987181	0	66.22220167	52.62782193	0	25	5	FALSE	15	1000	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
dfc95df7-1259-42ae-892e-cf5cc3d03cfd	10f09829-34a5-4295-bcf1-47241217d95b	161203	3007-tg25	vic-bunurong-tg25-3007-The Caves	AUV Iver	Harold Holt	Benthic stereo video|Strobes			1	13	60	7	1	TG	270	1	25	3	Leg end	Green	Circle	H	0	1.8	-3.59	-1.79	385380.91	5719637.22	55	-38.66443291	145.682554	2	4.71238898	270	25	0.404967952	0	91.22220167	76.92589908	0	25	5	FALSE	15	1000	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
9bbe8da6-d9fd-4bbd-ba7f-c4102b3956cb	10f09829-34a5-4295-bcf1-47241217d95b	161203	3007-tg25	vic-bunurong-tg25-3007-The Caves	AUV Iver	Harold Holt	Benthic stereo video|Strobes			1	13	60	8	1	TG	270	1	25	4	Leg end turn	Cyan	Circle	H	0	2.8	-2.99	-0.19	385370.91	5719633.22	55	-38.66446766	145.6824384	2	4.331882603	248.1985905	10.77032961	0.174465533	0	101.9925313	87.39383107	0	25	5	FALSE	15	1000	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
ccd053c9-56a9-4104-bf19-54e61186b3f0	10f09829-34a5-4295-bcf1-47241217d95b	161203	3007-tg25	vic-bunurong-tg25-3007-The Caves	AUV Iver	Harold Holt	Benthic stereo video|Strobes			1	13	60	9	1	TG	270	2	25	1	Leg start turn	Cyan	Circle	H	0	2.8	-3.39	-0.59	385370.91	5719623.22	55	-38.66455775	145.6824367	2	3.141592654	180	10	0.161987181	0	111.9925313	97.11306193	0	25	5	FALSE	15	1000	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
cf24f253-7cbf-4ca4-8c0a-b11f580c5294	10f09829-34a5-4295-bcf1-47241217d95b	161203	3007-tg25	vic-bunurong-tg25-3007-The Caves	AUV Iver	Harold Holt	Benthic stereo video|Strobes			1	13	60	10	1	TG	270	2	25	2	Leg start	Cyan	Circle	H	0	1.8	-4.26	-2.46	385380.91	5719623.22	55	-38.66455905	145.6825516	2	1.570796327	90	10	0.161987181	0	121.9925313	106.8322928	0	25	5	FALSE	15	1000	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
